result,center,east,south_east,south
TOP_EMPTY_SOUTHSTAIRE,StairN,Door,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,Door,StairS,StairW
TOP_EMPTY,StairN,Door,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,Door,StairE,Wall
TOP_EMPTY,StairN,Door,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,Door,StairE,StairN
TOP_EMPTY,StairN,Door,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,Door,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,Door,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,Door,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,Door,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,Door,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairN,Door,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,Door,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairN,Door,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairN,Door,StairW,StairW
TOP_EMPTY,StairN,StairN,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairN,Empty,Wall
TOP_EMPTY,StairN,StairN,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairN,Empty,StairN
TOP_EMPTY,StairN,StairN,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,Empty,StairW
TOP_EMPTY,StairN,StairN,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairN,Wall,Wall
TOP_EMPTY,StairN,StairN,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairN,Wall,StairN
TOP_EMPTY,StairN,StairN,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,Wall,StairW
TOP_EMPTY,StairN,StairN,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairN,Door,Wall
TOP_EMPTY,StairN,StairN,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairN,Door,StairN
TOP_EMPTY,StairN,StairN,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,Door,StairW
TOP_EMPTY,StairN,StairN,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairN,StairN,StairN,Wall
TOP_EMPTY,StairN,StairN,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairN,StairN,StairN
TOP_EMPTY,StairN,StairN,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,StairN,StairW
TOP_EMPTY,StairN,StairN,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairN,StairS,Wall
TOP_EMPTY,StairN,StairN,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairN,StairS,StairN
TOP_EMPTY,StairN,StairN,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,StairS,StairW
TOP_EMPTY,StairN,StairN,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairN,StairE,Wall
TOP_EMPTY,StairN,StairN,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairN,StairE,StairN
TOP_EMPTY,StairN,StairN,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairN,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairN,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairN,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairN,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairN,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairN,StairN,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairN,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairN,StairN,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairN,StairN,StairW,StairW
TOP_EMPTY,StairN,StairS,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairS,Empty,Wall
TOP_EMPTY,StairN,StairS,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairS,Empty,StairN
TOP_EMPTY,StairN,StairS,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,Empty,StairW
TOP_EMPTY,StairN,StairS,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairS,Wall,Wall
TOP_EMPTY,StairN,StairS,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairS,Wall,StairN
TOP_EMPTY,StairN,StairS,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,Wall,StairW
TOP_EMPTY,StairN,StairS,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairS,Door,Wall
TOP_EMPTY,StairN,StairS,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairS,Door,StairN
TOP_EMPTY,StairN,StairS,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,Door,StairW
TOP_EMPTY,StairN,StairS,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairN,StairS,StairN,Wall
TOP_EMPTY,StairN,StairS,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairS,StairN,StairN
TOP_EMPTY,StairN,StairS,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,StairN,StairW
TOP_EMPTY,StairN,StairS,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairS,StairS,Wall
TOP_EMPTY,StairN,StairS,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairS,StairS,StairN
TOP_EMPTY,StairN,StairS,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,StairS,StairW
TOP_EMPTY,StairN,StairS,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairS,StairE,Wall
TOP_EMPTY,StairN,StairS,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairS,StairE,StairN
TOP_EMPTY,StairN,StairS,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairS,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairS,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairS,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairS,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairS,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairN,StairS,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairS,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairN,StairS,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairN,StairS,StairW,StairW
TOP_EMPTY,StairN,StairE,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairE,Empty,Wall
TOP_EMPTY,StairN,StairE,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairE,Empty,StairN
TOP_EMPTY,StairN,StairE,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,Empty,StairW
TOP_EMPTY,StairN,StairE,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairE,Wall,Wall
TOP_EMPTY,StairN,StairE,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairE,Wall,StairN
TOP_EMPTY,StairN,StairE,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,Wall,StairW
TOP_EMPTY,StairN,StairE,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairE,Door,Wall
TOP_EMPTY,StairN,StairE,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairE,Door,StairN
TOP_EMPTY,StairN,StairE,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,Door,StairW
TOP_EMPTY,StairN,StairE,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairN,StairE,StairN,Wall
TOP_EMPTY,StairN,StairE,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairN,StairE,StairN,StairN
TOP_EMPTY,StairN,StairE,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,StairN,StairW
TOP_EMPTY,StairN,StairE,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairE,StairS,Wall
TOP_EMPTY,StairN,StairE,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairE,StairS,StairN
TOP_EMPTY,StairN,StairE,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,StairS,StairW
TOP_EMPTY,StairN,StairE,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER,StairN,StairE,StairE,Wall
TOP_EMPTY,StairN,StairE,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairN,StairE,StairE,StairN
TOP_EMPTY,StairN,StairE,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairN,StairE,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairN,StairE,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairE,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL,StairN,StairE,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairE,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairN,StairE,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairN,StairE,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairN,StairE,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairN,StairE,StairW,StairW
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Empty,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairN,StairW,Empty,Wall
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Empty,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairN,StairW,Empty,StairN
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairN,StairW,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairN,StairW,Empty,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,Wall,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairN,StairW,Wall,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairN,StairW,Wall,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRWFULL,StairN,StairW,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRWFULL,StairN,StairW,Wall,StairW
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Door,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairN,StairW,Door,Wall
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Door,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairN,StairW,Door,StairN
TOP_EMPTY_EASTSTAIRW,StairN,StairW,Door,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairN,StairW,Door,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairN,StairW,Door,StairW
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairN,Empty
TOP_EMPTY_SOUTHWALLCORNER_SOUTHEASTSTAIRN_EASTSTAIRW,StairN,StairW,StairN,Wall
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL_SOUTHEASTSTAIRN_EASTSTAIRW,StairN,StairW,StairN,StairN
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairN,StairW,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairN,StairW,StairN,StairW
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairS,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairN,StairW,StairS,Wall
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairS,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairN,StairW,StairS,StairN
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairN,StairW,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairN,StairW,StairS,StairW
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairE,Empty
TOP_EMPTY_SOUTHWALLCORNER_EASTSTAIRW,StairN,StairW,StairE,Wall
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairE,Door
TOP_EMPTY_SOUTHSTAIRN_EASTSTAIRW,StairN,StairW,StairE,StairN
TOP_EMPTY_EASTSTAIRW,StairN,StairW,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRW,StairN,StairW,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRW,StairN,StairW,StairE,StairW
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,StairW,Empty
TOP_EMPTY_SOUTHWALLHORIZONTAL_EASTSTAIRWFULL,StairN,StairW,StairW,Wall
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,StairW,Door
TOP_EMPTY_SOUTHSTAIRNFULL_EASTSTAIRWFULL,StairN,StairW,StairW,StairN
TOP_EMPTY_EASTSTAIRWFULL,StairN,StairW,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_EASTSTAIRWFULL,StairN,StairW,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_EASTSTAIRWFULL,StairN,StairW,StairW,StairW
TOP_EMPTY,StairS,Empty,Empty,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Empty,Empty,Wall
TOP_EMPTY,StairS,Empty,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Empty,Empty,StairN
TOP_EMPTY,StairS,Empty,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,Empty,StairW
TOP_EMPTY,StairS,Empty,Wall,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,Empty,Wall,Wall
TOP_EMPTY,StairS,Empty,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Empty,Wall,StairN
TOP_EMPTY,StairS,Empty,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,Wall,StairW
TOP_EMPTY,StairS,Empty,Door,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Empty,Door,Wall
TOP_EMPTY,StairS,Empty,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Empty,Door,StairN
TOP_EMPTY,StairS,Empty,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,Door,StairW
TOP_EMPTY,StairS,Empty,StairN,Empty
TOP_STAIRS_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairS,Empty,StairN,Wall
TOP_EMPTY,StairS,Empty,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Empty,StairN,StairN
TOP_EMPTY,StairS,Empty,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,StairN,StairW
TOP_EMPTY,StairS,Empty,StairS,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Empty,StairS,Wall
TOP_EMPTY,StairS,Empty,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Empty,StairS,StairN
TOP_EMPTY,StairS,Empty,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,StairS,StairW
TOP_EMPTY,StairS,Empty,StairE,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Empty,StairE,Wall
TOP_EMPTY,StairS,Empty,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Empty,StairE,StairN
TOP_EMPTY,StairS,Empty,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Empty,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Empty,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Empty,StairW,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,Empty,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Empty,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairS,Empty,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Empty,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairS,Empty,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairS,Empty,StairW,StairW
TOP_EMPTY,StairS,Wall,Empty,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,Wall,Empty,Wall
TOP_EMPTY,StairS,Wall,Empty,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,Wall,Empty,StairN
TOP_EMPTY,StairS,Wall,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,Empty,StairW
TOP_EMPTY,StairS,Wall,Wall,Empty
TOP_STAIRSFULL_SOUTHWALLHORIZONTAL,StairS,Wall,Wall,Wall
TOP_EMPTY,StairS,Wall,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Wall,Wall,StairN
TOP_EMPTY,StairS,Wall,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,Wall,StairW
TOP_EMPTY,StairS,Wall,Door,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,Wall,Door,Wall
TOP_EMPTY,StairS,Wall,Door,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,Wall,Door,StairN
TOP_EMPTY,StairS,Wall,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,Door,StairW
TOP_EMPTY,StairS,Wall,StairN,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairS,Wall,StairN,Wall
TOP_EMPTY,StairS,Wall,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Wall,StairN,StairN
TOP_EMPTY,StairS,Wall,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,StairN,StairW
TOP_EMPTY,StairS,Wall,StairS,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,Wall,StairS,Wall
TOP_EMPTY,StairS,Wall,StairS,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,Wall,StairS,StairN
TOP_EMPTY,StairS,Wall,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,StairS,StairW
TOP_EMPTY,StairS,Wall,StairE,Empty
TOP_STAIRSFULL_SOUTHWALLCORNER,StairS,Wall,StairE,Wall
TOP_EMPTY,StairS,Wall,StairE,Door
TOP_STAIRSFULL_SOUTHSTAIRN,StairS,Wall,StairE,StairN
TOP_EMPTY,StairS,Wall,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Wall,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Wall,StairE,StairW
TOP_STAIRSFULL_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,Empty
TOP_STAIRSFULL_SOUTHWALLHORIZONTAL_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,Wall
TOP_STAIRSFULL_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,StairN
TOP_STAIRSFULL_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,StairS
TOP_STAIRSFULL_SOUTHSTAIRE_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,StairE
TOP_STAIRSFULL_SOUTHSTAIRW_SOUTHEASTSTAIRWFULL,StairS,Wall,StairW,StairW
TOP_EMPTY,StairS,Door,Empty,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Door,Empty,Wall
TOP_EMPTY,StairS,Door,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Door,Empty,StairN
TOP_EMPTY,StairS,Door,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,Empty,StairW
TOP_EMPTY,StairS,Door,Wall,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,Door,Wall,Wall
TOP_EMPTY,StairS,Door,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Door,Wall,StairN
TOP_EMPTY,StairS,Door,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,Wall,StairW
TOP_EMPTY,StairS,Door,Door,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Door,Door,Wall
TOP_EMPTY,StairS,Door,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Door,Door,StairN
TOP_EMPTY,StairS,Door,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,Door,StairW
TOP_EMPTY,StairS,Door,StairN,Empty
TOP_STAIRS_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairS,Door,StairN,Wall
TOP_EMPTY,StairS,Door,StairN,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,Door,StairN,StairN
TOP_EMPTY,StairS,Door,StairN,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,StairN,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,StairN,StairW
TOP_EMPTY,StairS,Door,StairS,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Door,StairS,Wall
TOP_EMPTY,StairS,Door,StairS,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Door,StairS,StairN
TOP_EMPTY,StairS,Door,StairS,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,StairS,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,StairS,StairW
TOP_EMPTY,StairS,Door,StairE,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,Door,StairE,Wall
TOP_EMPTY,StairS,Door,StairE,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,Door,StairE,StairN
TOP_EMPTY,StairS,Door,StairE,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,Door,StairE,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,Door,StairE,StairW
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Door,StairW,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,Door,StairW,Wall
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Door,StairW,Door
TOP_EMPTY_SOUTHSTAIRN_SOUTHEASTSTAIRW,StairS,Door,StairW,StairN
TOP_EMPTY_SOUTHEASTSTAIRW,StairS,Door,StairW,StairS
TOP_EMPTY_SOUTHSTAIRE_SOUTHEASTSTAIRW,StairS,Door,StairW,StairE
TOP_EMPTY_SOUTHSTAIRW_SOUTHEASTSTAIRW,StairS,Door,StairW,StairW
TOP_EMPTY,StairS,StairN,Empty,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairN,Empty,Wall
TOP_EMPTY,StairS,StairN,Empty,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairN,Empty,StairN
TOP_EMPTY,StairS,StairN,Empty,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,Empty,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,Empty,StairW
TOP_EMPTY,StairS,StairN,Wall,Empty
TOP_STAIRS_SOUTHWALLHORIZONTAL,StairS,StairN,Wall,Wall
TOP_EMPTY,StairS,StairN,Wall,Door
TOP_EMPTY_SOUTHSTAIRNFULL,StairS,StairN,Wall,StairN
TOP_EMPTY,StairS,StairN,Wall,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,Wall,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,Wall,StairW
TOP_EMPTY,StairS,StairN,Door,Empty
TOP_STAIRS_SOUTHWALLCORNER,StairS,StairN,Door,Wall
TOP_EMPTY,StairS,StairN,Door,Door
TOP_EMPTY_SOUTHSTAIRN,StairS,StairN,Door,StairN
TOP_EMPTY,StairS,StairN,Door,StairS
TOP_EMPTY_SOUTHSTAIRE,StairS,StairN,Door,StairE
TOP_EMPTY_SOUTHSTAIRW,StairS,StairN,Door,StairW
TOP_EMPTY,StairS,StairN,StairN,Empty
TOP_STAIRS_SOUTHWALLCORNER_SOUTHEASTSTAIRN,StairS,StairN,StairN,Wall
TOP_EMPTY,StairS,StairN,StairN,Door
